Name,Time (s),Total memory (KiB),Result
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_25_pt0_75_j5_5.stl,0.364,54761.6,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_25_pt0_95_j10_1.stl,40.870000000000005,711959.2,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_25_pt0_95_j10_2.stl,-1,-1,TO
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_25_pt0_95_j10_3.stl,-1,-1,TO
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_25_pt0_95_j10_4.stl,-1,-1,TO
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_25_pt0_95_j10_5.stl,-1,-1,TO
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_25_pt0_95_j5_1.stl,1.04,170968,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_25_pt0_95_j5_2.stl,0.362,42785.6,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_25_pt0_95_j5_3.stl,0.362,44726.4,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_25_pt0_95_j5_4.stl,0.408,70584.8,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_25_pt0_95_j5_5.stl,0.368,42558.4,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_33_j10_1.stl,0.376,61712.8,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_33_j10_2.stl,0.382,66937.6,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_33_j10_3.stl,7.444,4220492,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_33_j10_4.stl,0.386,38340,unsat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_33_j10_5.stl,0.352,37973.6,unsat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_33_j5_1.stl,0.346,35588,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_33_j5_2.stl,0.36,44048.8,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_33_j5_3.stl,87.186,947553.6,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_33_j5_4.stl,0.348,33972.8,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_33_j5_5.stl,0.34400000000000003,34909.6,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_5_j10_1.stl,0.382,72918.4,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_5_j10_2.stl,-1,-1,TO
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_5_j10_3.stl,0.38,70312,unsat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_5_j10_4.stl,1.408,951548.8,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_5_j10_5.stl,0.328,17323.2,unsat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_5_j5_1.stl,0.34,35880.8,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_5_j5_2.stl,0.354,40416,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_5_j5_3.stl,0.362,45147.2,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_5_j5_4.stl,0.374,71044.8,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_5_j5_5.stl,0.544,73300,sat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_75_j10_1.stl,0.342,38252,unsat
../resources/benchmarks/random/b0_r5_c10_l10000_i1000_ps0_2_pt0_75_j10_2.stl,0.374,28041.6,unsat
